index,imf_0,imf_1,imf_2,imf_3,imf_4,residue
1716,0.11272738,-0.17038556,-0.00302398,-0.55633287,-25.58524146,48.26320548
1717,-0.28044091,-0.00015795,0.02373327,-0.52996311,-25.66984942,48.31251619
1718,-0.05068353,0.17807121,0.04349615,-0.50008262,-25.75447934,48.36186449
1719,0.51826608,0.28999967,0.05301996,-0.46683526,-25.83913077,48.41125047
1720,0.35654154,0.28088391,0.04972222,-0.43041020,-25.92380251,48.46067416
1721,-0.14942390,0.17115161,0.03381361,-0.39105552,-26.00849240,48.51013565
1722,-0.03687488,0.01689637,0.00778852,-0.34905905,-26.09319759,48.55963500
1723,-0.12598972,-0.10602014,-0.02536593,-0.30473708,-26.17791508,48.60917227
1724,-0.29875237,-0.14477259,-0.06259269,-0.25843755,-26.26264181,48.65874752
1725,0.03065598,-0.08437220,-0.10044308,-0.21051720,-26.34737470,48.70836082
1726,-0.00364708,0.01892219,-0.13426611,-0.16133265,-26.43211069,48.75801223
1727,0.09883862,0.08516959,-0.15899392,-0.11123611,-26.51684669,48.80770182
1728,0.13937855,0.07055458,-0.17036619,-0.06055850,-26.60157962,48.85742964
1729,-0.14806852,-0.01679526,-0.16670308,-0.00956905,-26.68630643,48.90719578
1730,0.15409493,-0.12000451,-0.14832168,0.04150746,-26.77102402,48.95700028
1731,-0.16984176,-0.17179624,-0.11607674,0.09245410,-26.85572932,49.00684321
1732,0.13674178,-0.14927475,-0.07158677,0.14305395,-26.94041927,49.05672465
1733,-0.10873095,-0.07942781,-0.01747354,0.19309009,-27.02509077,49.10664464
1734,0.04808416,0.01727824,0.04339967,0.24234559,-27.10974077,49.15660326
1735,-0.16381612,0.13991283,0.10816309,0.29060352,-27.19436618,49.20660057
1736,0.11124305,0.27103169,0.17394697,0.33764697,-27.27896393,49.25663663
1737,0.33030990,0.37853053,0.23788154,0.38325901,-27.36353094,49.30671151
1738,0.21592041,0.43304515,0.29709704,0.42722272,-27.44806414,49.35682527
1739,-0.00671188,0.43014400,0.34881629,0.46932116,-27.53256045,49.40697797
1740,-0.45777483,0.38393433,0.39089716,0.50933743,-27.61701680,49.45716969
1741,0.17299443,0.30018076,0.42252992,0.54705455,-27.70143007,49.50740048
1742,0.55329937,0.18409047,0.44391912,0.58225621,-27.78579742,49.55767040
1743,0.60222700,0.04377598,0.45554228,0.61473940,-27.87011748,49.60797953
1744,0.16979037,-0.10263196,0.45782385,0.64436146,-27.95438871,49.65832793
1745,-0.10741476,-0.23165257,0.45108571,0.67107599,-28.03860815,49.70871566
1746,-0.41840478,-0.31904811,0.43557837,0.69490576,-28.12277066,49.75914278
1747,-0.53404739,-0.34021153,0.41152551,0.71590912,-28.20687056,49.80960936
1748,-0.41312614,-0.27694291,0.37924964,0.73415058,-28.29090221,49.86011546
1749,0.04946275,-0.14468214,0.33940515,0.74969462,-28.37485994,49.91066115
1750,0.12233529,0.02214174,0.29293654,0.76260574,-28.45873809,49.96124649
1751,0.02929871,0.18027533,0.24090359,0.77294845,-28.54253101,50.01187154
1752,0.29082286,0.28664813,0.18436897,0.78078724,-28.62623303,50.06253638
1753,0.02406755,0.33153822,0.12431880,0.78618660,-28.70983851,50.11324105
1754,-0.10572151,0.33473649,0.06163850,0.78921103,-28.79334177,50.16398564
1755,-0.38529224,0.32099023,-0.00277170,0.78992504,-28.87673716,50.21477019
1756,-0.06489594,0.30892317,-0.06800177,0.78839311,-28.96001903,50.26559479
1757,0.25901846,0.29465259,-0.13314169,0.78467974,-29.04318171,50.31645948
1758,0.34348505,0.26568634,-0.19728142,0.77884943,-29.12621954,50.36736433
1759,0.42485117,0.21100031,-0.25951095,0.77096668,-29.20912686,50.41830941
1760,-0.11518353,0.15045873,-0.31892025,0.76109598,-29.29189803,50.46929479
1761,-0.20899389,0.12588638,-0.37459928,0.74930183,-29.37452737,50.52032052
1762,0.04333158,0.16563464,-0.42562716,0.73564873,-29.45700923,50.57138667
1763,-0.02784133,0.22214926,-0.47097110,0.72020117,-29.53933795,50.62249330
1764,0.22055470,0.19165913,-0.50931231,0.70302366,-29.62150787,50.67364048
1765,-0.22874158,0.06263909,-0.53925748,0.68418068,-29.70351334,50.72482828
1766,-0.12766495,-0.07352919,-0.55941176,0.66373673,-29.78534869,50.77605675
1767,-0.03700964,-0.15243087,-0.56838245,0.64175632,-29.86700826,50.82732596
1768,-0.02141772,-0.18486274,-0.56479086,0.61830393,-29.94848640,50.87863598
1769,0.20214354,-0.20838186,-0.54735495,0.59344304,-30.02977745,50.92998686
1770,-0.11712628,-0.21442264,-0.51517553,0.56723146,-30.11087575,50.98137868
1771,-0.28001218,-0.16557760,-0.46811099,0.53972189,-30.19177564,51.03281150
1772,-0.13396046,-0.04947111,-0.40753213,0.51097582,-30.27247146,51.08428537
1773,0.23768708,0.07015729,-0.33543617,0.48106500,-30.35295755,51.13580038
1774,-0.05070646,0.11474282,-0.25388032,0.45006940,-30.43322826,51.18735657
1775,0.10044109,0.06625020,-0.16514801,0.41807820,-30.51327792,51.23895401
1776,-0.10469322,-0.01221943,-0.07218220,0.38518299,-30.59310088,51.29059277
1777,-0.13891932,-0.06019454,0.02181438,0.35147135,-30.67269148,51.34227292
1778,0.07693875,-0.05838661,0.11413984,0.31703799,-30.75204405,51.39399451
1779,0.10111793,-0.03156721,0.20284851,0.28198407,-30.83115295,51.44575760
1780,-0.04646731,-0.00361921,0.28641668,0.24641163,-30.91001250,51.49756228
1781,-0.04254974,0.02475402,0.36329699,0.21042088,-30.98861706,51.54940859
1782,0.01313696,0.05870949,0.43183881,0.17410510,-31.06696097,51.60129660
1783,-0.00089711,0.09554025,0.49036096,0.13754515,-31.14503856,51.65322638
1784,-0.00665459,0.13206453,0.53731451,0.10080859,-31.22284417,51.70519799
1785,-0.00078290,0.16761012,0.57142038,0.06395902,-31.30037215,51.75721150
1786,0.00229452,0.19993805,0.59194340,0.02706208,-31.37761685,51.80926696
1787,-0.04314490,0.22402221,0.59895325,-0.00981594,-31.45457259,51.86136444
1788,0.10860823,0.22973209,0.59306807,-0.04660873,-31.53123372,51.91350402
1789,0.00398217,0.20529663,0.57517419,-0.08325000,-31.60759459,51.96568574
1790,0.13155413,0.15171492,0.54620346,-0.11967346,-31.68364953,52.01790968
1791,0.15008464,0.08718738,0.50708774,-0.15581280,-31.75939288,52.07017589
1792,-0.14081455,0.03636384,0.45875887,-0.19160174,-31.83481899,52.12248445
1793,-0.21302266,0.02506454,0.40214869,-0.22697397,-31.90992220,52.17483542
1794,-0.13861309,0.07212638,0.33818906,-0.26186321,-31.98469685,52.22722886
1795,0.03642927,0.16658173,0.26787371,-0.29620315,-32.05913728,52.27966483
1796,0.09666223,0.26225732,0.19249720,-0.32992749,-32.13323782,52.33214341
1797,0.17520504,0.29908312,0.11364226,-0.36296995,-32.20699284,52.38466464
1798,-0.27917547,0.23882362,0.03299841,-0.39526422,-32.28039665,52.43722861
1799,0.38629439,0.07123465,-0.04773143,-0.42674402,-32.35344361,52.48983537
1800,-0.10951433,-0.14789734,-0.12684434,-0.45734304,-32.42612806,52.54248498
1801,-0.39942136,-0.29925108,-0.20263742,-0.48699499,-32.49844433,52.59517751
1802,0.25036172,-0.27673335,-0.27344045,-0.51563357,-32.57038677,52.64791303
1803,0.03414882,-0.09692698,-0.33782696,-0.54319248,-32.64194973,52.70069160
1804,-0.21327507,0.12422784,-0.39486562,-0.56960544,-32.71312753,52.75351327
1805,0.27001141,0.26917251,-0.44382152,-0.59480614,-32.78391453,52.80637813
1806,-0.01071083,0.27426404,-0.48425713,-0.61872829,-32.85430506,52.85928622
1807,-0.04969469,0.17119145,-0.51628322,-0.64130559,-32.92429346,52.91223762
1808,-0.21309306,0.02608293,-0.54017040,-0.66247175,-32.99387408,52.96523239
1809,-0.00017533,-0.10886559,-0.55619811,-0.68216047,-33.06304126,53.01827059
1810,0.09709428,-0.20628173,-0.56464574,-0.70030545,-33.13178934,53.07135229
1811,-0.19154880,-0.24670109,-0.56580189,-0.71684172,-33.20011266,53.12447755
1812,0.11443286,-0.21303746,-0.56008585,-0.73171196,-33.26800556,53.17764643
1813,-0.13825301,-0.11138262,-0.54838963,-0.74487497,-33.33546238,53.23085901
1814,-0.00864101,0.02388212,-0.53204419,-0.75631600,-33.40247746,53.28411533
1815,0.11472260,0.14004681,-0.51244570,-0.76604318,-33.46904515,53.33741548
1816,0.05535043,0.19359321,-0.49095526,-0.77408640,-33.53515979,53.39075951
1817,-0.11892535,0.17647277,-0.46865168,-0.78050027,-33.60081571,53.44414748
1818,0.12735564,0.10691215,-0.44601332,-0.78536593,-33.66600726,53.49757946
1819,-0.12137346,0.01849578,-0.42304580,-0.78878448,-33.73072879,53.55105552
1820,0.07025863,-0.05549418,-0.39956140,-0.79086318,-33.79497462,53.60457571
1821,-0.08341359,-0.10575432,-0.37505610,-0.79171316,-33.85873910,53.65814011
1822,0.10539913,-0.13578603,-0.34875716,-0.79143816,-33.92201658,53.71174877
1823,-0.13630171,-0.13918241,-0.32008613,-0.79013235,-33.98480140,53.76540176
1824,0.14389716,-0.10671686,-0.28876430,-0.78788410,-34.04708796,53.81909915
1825,0.02212741,-0.04356480,-0.25487896,-0.78477990,-34.10887103,53.87284099
1826,-0.18922425,0.03599910,-0.21893329,-0.78090199,-34.17014582,53.92662736
1827,0.15821975,0.10738094,-0.18152206,-0.77633031,-34.23090886,53.98045831
1828,0.07796974,0.14563903,-0.14321548,-0.77114375,-34.29115770,54.03433392
1829,-0.10804250,0.15324911,-0.10456700,-0.76541943,-34.35089172,54.08825424
1830,0.02529866,0.15661189,-0.06604396,-0.75923301,-34.41011173,54.14221934
1831,-0.06956563,0.17958766,-0.02788992,-0.75265906,-34.46881962,54.19622928
1832,0.04275075,0.21467695,0.00982251,-0.74577069,-34.52701872,54.25028413
1833,-0.02193745,0.21987610,0.04712098,-0.73863973,-34.58471372,54.30438395
1834,0.27772393,0.14916280,0.08399950,-0.73133716,-34.64191008,54.35852881
1835,-0.09622585,0.00701781,0.12025628,-0.72393323,-34.69861402,54.41271877
1836,-0.37816506,-0.15344281,0.15561236,-0.71649747,-34.75483248,54.46695389
1837,-0.30952754,-0.27482789,0.18978116,-0.70909904,-34.81057276,54.52123423
1838,-0.16987425,-0.32679025,0.22247007,-0.70180694,-34.86584234,54.57555986
1839,-0.16784701,-0.31255440,0.25329292,-0.69469012,-34.92064872,54.62993083
1840,-0.05514345,-0.25374183,0.28157904,-0.68781755,-34.97499943,54.68434724
1841,0.12912873,-0.17168608,0.30658516,-0.68125819,-35.02890235,54.73880950
1842,0.10652757,-0.08689893,0.32756723,-0.67508099,-35.08236524,54.79331796
1843,0.16522322,-0.01787263,0.34378120,-0.66935492,-35.13539556,54.84787260
1844,0.17426816,0.02519234,0.35447096,-0.66414895,-35.18800062,54.90247332
1845,0.06641963,0.05147305,0.35871662,-0.65953134,-35.24018775,54.95711999
1846,-0.13950636,0.10419056,0.35519736,-0.65556421,-35.29196429,55.01181250
1847,0.08501253,0.22367994,0.34277103,-0.65228879,-35.34333755,55.06655073
1848,-0.16532330,0.37876691,0.32036938,-0.64971692,-35.39431485,55.12133455
1849,0.28899604,0.44521990,0.28695495,-0.64785173,-35.44490354,55.17616384
1850,0.18971552,0.35687644,0.24221794,-0.64669393,-35.49511107,55.23103848
1851,0.25158589,0.17368071,0.18827468,-0.64624353,-35.54494482,55.28595835
1852,-0.22475970,-0.01334425,0.12783991,-0.64650063,-35.59441199,55.34092334
1853,0.15235158,-0.12445799,0.06362836,-0.64746553,-35.64351961,55.39593331
1854,-0.19383276,-0.14964863,-0.00164183,-0.64913959,-35.69227367,55.45098815
1855,0.29426404,-0.15816039,-0.06525815,-0.65152565,-35.74067862,55.50608773
1856,-0.06215398,-0.17155631,-0.12457470,-0.65462612,-35.78873938,55.56123194
1857,-0.40876718,-0.15858490,-0.17691294,-0.65844284,-35.83646142,55.61642066
1858,0.34393480,-0.10668538,-0.21922664,-0.66297959,-35.88384832,55.67165375
1859,0.06203630,-0.10869676,-0.24784476,-0.66824783,-35.93089589,55.72693111
1860,0.20457811,-0.21970427,-0.26089257,-0.67426088,-35.97759691,55.78225261
1861,-0.41807103,-0.31879824,-0.25765037,-0.68102930,-36.02393170,55.83761813
1862,-0.06820398,-0.29303972,-0.23813198,-0.68852694,-36.06987334,55.89302754
1863,0.25587416,-0.16472775,-0.20451561,-0.69669711,-36.11540546,55.94848074
1864,0.00807100,0.00941517,-0.15971124,-0.70547310,-36.16051992,56.00397759
1865,0.14309246,0.17406540,-0.10667797,-0.71479000,-36.20520933,56.05951797
1866,0.07268659,0.30906164,-0.04837427,-0.72458415,-36.24946572,56.11510177
1867,0.25555014,0.40283674,0.01224141,-0.73479402,-36.29327899,56.17072886
1868,0.33427764,0.44662832,0.07221063,-0.74535801,-36.33663909,56.22639913
1869,0.19713005,0.44029742,0.12862720,-0.75621268,-36.37953783,56.28211244
1870,-0.32204759,0.40507140,0.17894144,-0.76729095,-36.42197065,56.33786868
1871,-0.04581468,0.36588950,0.22141098,-0.77852426,-36.46393447,56.39366774
1872,0.04253935,0.31725440,0.25519657,-0.78984175,-36.50542852,56.44950947
1873,0.22447237,0.22593762,0.28000894,-0.80117323,-36.54645135,56.50539378
1874,-0.04506035,0.07516390,0.29571632,-0.81245447,-36.58699555,56.56132053
1875,0.12198479,-0.10899340,0.30220326,-0.82361917,-36.62705571,56.61728960
1876,-0.13289463,-0.26551131,0.29935720,-0.83459608,-36.66663427,56.67330088
1877,0.07021036,-0.31922271,0.28708308,-0.84532899,-36.70573611,56.72935424
1878,-0.18860968,-0.22848876,0.26541284,-0.85578561,-36.74436628,56.78544956
1879,0.01411710,-0.03939227,0.23480329,-0.86594680,-36.78252994,56.84158671
1880,0.20433399,0.14563961,0.19581725,-0.87579612,-36.82023260,56.89776559
1881,-0.15782574,0.23125488,0.14902231,-0.88531727,-36.85747988,56.95398607
1882,0.12337664,0.20160693,0.09522460,-0.89449397,-36.89427741,57.01024801
1883,0.08478772,0.10648415,0.03611642,-0.90330995,-36.93063080,57.06655132
1884,-0.06747020,-0.00705000,-0.02638952,-0.91174891,-36.96654568,57.12289586
1885,-0.07627128,-0.09547464,-0.09038051,-0.91979457,-37.00202765,57.17928151
1886,-0.16934639,-0.11606018,-0.15394383,-0.92743064,-37.03708235,57.23570815
1887,0.10028390,-0.04850076,-0.21512935,-0.93464085,-37.07171539,57.29217567
1888,-0.06054766,0.05118331,-0.27182234,-0.94140890,-37.10593239,57.34868393
1889,0.13013915,0.09302065,-0.32192217,-0.94771851,-37.13973897,57.40523282
1890,-0.02461385,0.05323124,-0.36396774,-0.95355339,-37.17314075,57.46182222
1891,-0.10569010,-0.02881068,-0.39744918,-0.95889744,-37.20614335,57.51845200
1892,-0.15161470,-0.10207636,-0.42206279,-0.96373845,-37.23875239,57.57512205
1893,-0.00733813,-0.12170464,-0.43751098,-0.96808623,-37.27097348,57.63183225
1894,-0.15627124,-0.07202350,-0.44359452,-0.97199307,-37.30281225,57.68858246
1895,-0.17969083,0.02522558,-0.44023095,-0.97553608,-37.33427432,57.74537258
1896,-0.11114077,0.13815941,-0.42736220,-0.97879637,-37.36536530,57.80220248
1897,-0.08899370,0.23425933,-0.40493018,-0.98185508,-37.39609082,57.85907204
1898,0.30167792,0.28035685,-0.37287680,-0.98479330,-37.42645649,57.91598113
1899,0.28864477,0.24794497,-0.33114665,-0.98769217,-37.45646794,57.97292964
1900,0.07642744,0.13416876,-0.27983326,-0.99063281,-37.48613078,58.02991745
1901,-0.15104139,-0.03077474,-0.21959750,-0.99369632,-37.51545064,58.08694444
1902,0.06169198,-0.20292088,-0.15128354,-0.99696384,-37.54443312,58.14401047
1903,0.11737657,-0.31541411,-0.07586510,-1.00051647,-37.57308386,58.20111544
1904,-0.23325664,-0.31709870,0.00470431,-1.00443534,-37.60140847,58.25825923
1905,-0.01963638,-0.20431214,0.08632710,-1.00880162,-37.62941251,58.31544170
1906,0.26576944,-0.02981258,0.16439921,-1.01369659,-37.65710145,58.37266274
1907,0.11906345,0.14133873,0.23431661,-1.01920154,-37.68448075,58.42992223
1908,0.24366859,0.24570823,0.29147525,-1.02539774,-37.71155584,58.48722005
1909,-0.10913548,0.24642141,0.33127913,-1.03236650,-37.73833218,58.54455607
1910,0.03634876,0.18832849,0.34971085,-1.04018909,-37.76481521,58.60193018
1911,-0.10186395,0.15905674,0.34543690,-1.04894498,-37.79101040,58.65934225
1912,0.07648215,0.18193703,0.32014811,-1.05869232,-37.81692319,58.71679217
1913,-0.00845504,0.21519294,0.27821604,-1.06942228,-37.84255902,58.77427980
1914,-0.10902911,0.21262792,0.22470883,-1.08107365,-37.86792336,58.83180504
1915,0.23571059,0.14324031,0.16347428,-1.09357262,-37.89302164,58.88936776
1916,-0.09310280,0.01512546,0.09781614,-1.10684454,-37.91785933,58.94696783
1917,-0.44178746,-0.14380705,0.03098281,-1.12081479,-37.94244187,59.00460514
1918,-0.12226020,-0.30648387,-0.03377730,-1.13540872,-37.96677470,59.06227957
1919,0.43030504,-0.45944254,-0.09321580,-1.15055170,-37.99086329,59.11999099
1920,-0.02345886,-0.58493348,-0.14408427,-1.16616909,-38.01471307,59.17773929
1921,-0.30838467,-0.64491382,-0.18313679,-1.18218575,-38.03832951,59.23552433
1922,0.02818994,-0.60096086,-0.20806233,-1.19851490,-38.06171805,59.29334601
1923,-0.16619076,-0.44719185,-0.22033443,-1.21502059,-38.08488414,59.35120421
1924,0.20120185,-0.23901535,-0.22268501,-1.23150845,-38.10783323,59.40909879
1925,-0.16519960,-0.03221106,-0.21795694,-1.24774421,-38.13057077,59.46702963
1926,-0.13259148,0.15518198,-0.20900604,-1.26348067,-38.15310221,59.52499663
1927,0.16290566,0.30960268,-0.19868962,-1.27846912,-38.17543301,59.58299965
1928,-0.22155262,0.40319468,-0.18986501,-1.29246086,-38.19756860,59.64103858
1929,0.29009463,0.36839564,-0.18526187,-1.30520718,-38.21951445,59.69911329
1930,0.03204421,0.19060217,-0.18694767,-1.31645981,-38.24127600,59.75722366
1931,-0.19499870,-0.03042615,-0.19625488,-1.32597304,-38.26285870,59.81536957
1932,0.10138049,-0.17264336,-0.21435700,-1.33350893,-38.28426801,59.87355091
1933,-0.13287589,-0.15724954,-0.24188633,-1.33885481,-38.30550937,59.93176754
1934,0.13500826,-0.03414883,-0.27708410,-1.34184654,-38.32658823,59.99001935
1935,-0.03167003,0.07512644,-0.31650450,-1.34237499,-38.34751004,60.04830622
1936,0.10550981,0.09485543,-0.35644782,-1.34037568,-38.36828026,60.10662803
1937,-0.09839072,0.03584357,-0.39366866,-1.33582426,-38.38890432,60.16498465
1938,-0.04233646,-0.04734855,-0.42580110,-1.32875171,-38.40938770,60.22337596
1939,0.08379162,-0.10401638,-0.45072377,-1.31922932,-38.42973582,60.28180184
1940,-0.10602354,-0.09942610,-0.46701028,-1.30733929,-38.44995415,60.34026218
1941,0.09270636,-0.03286981,-0.47519346,-1.29316478,-38.47004814,60.39875685
1942,0.02863496,0.06211429,-0.47640012,-1.27678893,-38.49002322,60.45728573
1943,0.11125496,0.14896087,-0.47178876,-1.25829489,-38.50988486,60.51584869
1944,-0.12580831,0.19810059,-0.46251785,-1.23776582,-38.52963851,60.57444563
1945,0.17062031,0.18422933,-0.44974311,-1.21528487,-38.54928961,60.63307640
1946,-0.16984497,0.12806708,-0.43459182,-1.19093518,-38.56884361,60.69174091
1947,0.01638300,0.10097798,-0.41801131,-1.16479991,-38.58830597,60.75043901
1948,-0.13227737,0.14090515,-0.40050033,-1.13696221,-38.60768214,60.80917060
1949,0.16316362,0.21641997,-0.38244981,-1.10750523,-38.62697755,60.86793555
1950,0.05768117,0.27883800,-0.36425065,-1.07651211,-38.64619768,60.92673375
1951,-0.08936368,0.30347896,-0.34629381,-1.04406601,-38.66534796,60.98556506
1952,-0.02101920,0.29179747,-0.32896770,-1.01025008,-38.68443384,61.04442937
1953,0.03229118,0.24412840,-0.31260677,-0.97514747,-38.70346078,61.10332655
1954,0.19827198,0.14789238,-0.29727827,-0.93884133,-38.72243423,61.16225649
1955,-0.06229171,0.00585261,-0.28261732,-0.90141481,-38.74135963,61.22121907
1956,-0.15541088,-0.14533749,-0.26809317,-0.86295106,-38.76024244,61.28021416
1957,-0.26562487,-0.26042821,-0.25338860,-0.82353323,-38.77908810,61.33924164
1958,-0.33708847,-0.30451695,-0.23832873,-0.78324448,-38.79790207,61.39830140
1959,-0.40525405,-0.26632013,-0.22288080,-0.74216794,-38.81668980,61.45739330
1960,-0.39612609,-0.16285093,-0.20712350,-0.70038678,-38.83545673,61.51651723
1961,-0.24431217,-0.02248190,-0.19115673,-0.65798414,-38.85420832,61.57567308
1962,-0.03278665,0.12542289,-0.17508039,-0.61504318,-38.87295002,61.63486071
1963,0.42095676,0.25161204,-0.15899439,-0.57164709,-38.89168722,61.69408000
1964,0.44418231,0.32579034,-0.14299861,-0.52787914,-38.91042527,61.75333084
1965,0.65450276,0.31553905,-0.12713173,-0.48382257,-38.92916951,61.81261310
1966,0.66923958,0.20374985,-0.11115416,-0.43956064,-38.94792530,61.87192667
1967,0.14145899,0.01598205,-0.09458095,-0.39517660,-38.96669798,61.93127142
1968,-0.46430372,-0.18189065,-0.07670631,-0.35075372,-38.98549289,61.99064722
1969,-0.11410681,-0.31990909,-0.05685101,-0.30637527,-39.00431535,62.05005397
1970,-0.22238669,-0.35759046,-0.03448494,-0.26212460,-39.02317061,62.10949154
1971,0.10436795,-0.31270846,-0.00941148,-0.21808506,-39.04206393,62.16895980
1972,-0.10056066,-0.22641064,0.01826286,-0.17434001,-39.06100055,62.22845864
1973,0.15697378,-0.13890833,0.04837174,-0.13097278,-39.07998573,62.28798793
1974,0.02987993,-0.08410387,0.08074885,-0.08806675,-39.09902471,62.34754755
1975,0.08475459,-0.07467749,0.11522216,-0.04570524,-39.11812274,62.40713739
1976,0.02402358,-0.09469416,0.15159089,-0.00397163,-39.13728507,62.46675732
1977,-0.07548895,-0.10235492,0.18961918,0.03705075,-39.15651696,62.52640722
1978,-0.26969417,-0.06513168,0.22903912,0.07727854,-39.17582364,62.58608697
1979,0.26567602,-0.00947280,0.26956135,0.11662838,-39.19521037,62.64579645
1980,0.06611998,-0.00299330,0.31089088,0.15501694,-39.21468241,62.70553553
1981,-0.07879332,-0.05615405,0.35270329,0.19236084,-39.23424498,62.76530411
1982,-0.10875970,-0.11672294,0.39457383,0.22857669,-39.25390329,62.82510204
1983,0.11310062,-0.14282528,0.43604537,0.26358105,-39.27366251,62.88492922
1984,-0.18561621,-0.13131614,0.47672243,0.29729049,-39.29352779,62.94478552
1985,0.10558516,-0.10178632,0.51618090,0.32962157,-39.31350431,63.00467082
1986,0.27406766,-0.08042336,0.55396768,0.36049086,-39.33359724,63.06458501
1987,0.01933180,-0.07459368,0.58953518,0.38981492,-39.35381173,63.12452795
1988,-0.24972135,-0.05184006,0.62203945,0.41751026,-39.37415290,63.18449953
1989,-0.49160608,0.03103471,0.65052463,0.44349339,-39.39462584,63.24449963
1990,-0.26598103,0.16350029,0.67401669,0.46768076,-39.41523563,63.30452812
1991,0.06717058,0.28493860,0.69157880,0.48998880,-39.43598730,63.36458489
1992,0.57996613,0.32123470,0.70235908,0.51033402,-39.45688585,63.42466981
1993,-0.39377957,0.22168534,0.70597112,0.52863350,-39.47793632,63.48478276
1994,-0.03793392,0.03705074,0.70287346,0.54480568,-39.49914372,63.54492363
1995,0.23469703,-0.13785966,0.69408705,0.55877048,-39.52051308,63.60509228
1996,-0.18574370,-0.23657400,0.68069676,0.57045120,-39.54204942,63.66528861
1997,-0.26710778,-0.23821021,0.66358232,0.57977623,-39.56375776,63.72551248
1998,-0.03667007,-0.15792199,0.64307326,0.58667881,-39.58564315,63.78576381
1999,0.12490881,-0.04133115,0.61874582,0.59109744,-39.60771064,63.84604250
2000,0.41875733,0.06026607,0.58982641,0.59297681,-39.62996532,63.90634849
2001,0.32422211,0.11204059,0.55534584,0.59227329,-39.65241227,63.96668175
2002,-0.35043609,0.12551822,0.51382176,0.58896277,-39.67505661,64.02704221
2003,-0.15407611,0.14655823,0.46351443,0.58304771,-39.69790342,64.08742985
2004,0.06240045,0.20204899,0.40306752,0.57455218,-39.72095782,64.14784462
2005,-0.08119484,0.27046741,0.33234455,0.56350520,-39.74422490,64.20828648
2006,0.23789831,0.27501925,0.25254579,0.54993087,-39.76770981,64.26875543
2007,-0.20860740,0.18048004,0.16597758,0.53385185,-39.79141763,64.32925147
2008,-0.13843747,0.04322222,0.07535598,0.51529077,-39.81535351,64.38977464
2009,-0.18174364,-0.08779971,-0.01655253,0.49427030,-39.83952255,64.45032500
2010,-0.20091143,-0.21232474,-0.10698151,0.47081306,-39.86392989,64.51090258
2011,0.33586809,-0.34253144,-0.19316450,0.44494167,-39.88858062,64.57150743
2012,-0.34460378,-0.44205366,-0.27233503,0.41667870,-39.91347980,64.63213961
2013,-0.34911950,-0.45424427,-0.34177014,0.38604613,-39.93863188,64.69279915
2014,0.08602739,-0.35732979,-0.39933111,0.35306384,-39.96403900,64.75348611
2015,0.17493066,-0.18345733,-0.44462546,0.31775102,-39.98970175,64.81420052
2016,-0.12217268,0.01828793,-0.47791549,0.28012439,-40.01561965,64.87494245
2017,-0.04718525,0.19149897,-0.49951844,0.24019381,-40.04179199,64.93571193
2018,0.12667549,0.30187370,-0.50974891,0.19796708,-40.06821863,64.99650901
2019,0.26923006,0.32349210,-0.50896673,0.15344890,-40.09489977,65.05733373
2020,-0.00078050,0.25030789,-0.49778082,0.10664862,-40.12183548,65.11818615
2021,-0.21496771,0.12056900,-0.47706270,0.05758882,-40.14902574,65.17906631
2022,0.17956027,-0.01610389,-0.44775924,0.00630943,-40.17647049,65.23997426
2023,0.00340829,-0.11329759,-0.41083102,-0.04713800,-40.20416962,65.30091005
2024,-0.19160004,-0.15083062,-0.36719570,-0.10269848,-40.23212301,65.36187371
2025,-0.01401536,-0.12339400,-0.31754625,-0.16031475,-40.26033056,65.42286530
2026,-0.04526752,-0.06010203,-0.26236629,-0.21992919,-40.28879200,65.48388487
2027,0.23802797,-0.01326838,-0.20210540,-0.28148431,-40.31750694,65.54493246
2028,-0.04298211,-0.01246202,-0.13723019,-0.34492266,-40.34647495,65.60600811
2029,-0.10508754,-0.03310196,-0.06832822,-0.41018683,-40.37569555,65.66711188
2030,-0.24787538,-0.03216865,0.00371439,-0.47721944,-40.40516825,65.72824382
2031,-0.06721229,-0.00202124,0.07777597,-0.54596311,-40.43489256,65.78940396
2032,-0.00800805,0.03127320,0.15268775,-0.61636046,-40.46486795,65.85059235
2033,0.20528508,0.03265919,0.22728361,-0.68835422,-40.49509382,65.91180905
2034,-0.14726401,-0.01267646,0.30034314,-0.76188734,-40.52556934,65.97305409
2035,0.11838813,-0.05037076,0.37039281,-0.83690308,-40.55629338,66.03432753
2036,-0.13463446,-0.00642253,0.43620576,-0.91334519,-40.58726429,66.09562941
2037,0.13390259,0.09245155,0.49757416,-0.99115790,-40.61848003,66.15695978
2038,-0.05118476,0.16200163,0.55454146,-1.07028650,-40.64993804,66.21831869
2039,0.00225361,0.19465317,0.60716057,-1.15067849,-40.68163493,66.27970618
2040,-0.11181865,0.20566552,0.65562513,-1.23228407,-40.71356670,66.34112229
2041,0.24404732,0.14420668,0.70068969,-1.31506138,-40.74572878,66.40256708
2042,0.30091182,-0.00795417,0.74371246,-1.39898517,-40.77811553,66.46404060
2043,-0.13855391,-0.18661931,0.78617293,-1.48403213,-40.81072019,66.52554288
2044,-0.26394143,-0.30313244,0.82953847,-1.57016832,-40.84353448,66.58707398
2045,0.16400925,-0.28277446,0.87509170,-1.65735885,-40.87654791,66.64863394
