index,imf_0,imf_1,imf_2,imf_3,imf_4,imf_5,imf_6,imf_7,residue
676,0.56411837,0.34720217,0.35109963,1.54130622,-2.19616743,2.74639467,2.49457086,0.40610613,91.92636338
677,-0.28572681,0.71572073,0.30724724,1.42398424,-2.13771910,2.77888980,2.51351829,0.41150598,91.95490773
678,-1.25766391,1.09128016,0.25222105,1.30355195,-2.07940569,2.81121640,2.53248582,0.41693068,91.98353161
679,-0.47920040,1.46238941,0.18010484,1.18088972,-2.02123846,2.84336867,2.55147281,0.42238019,92.01223483
680,0.31063692,1.74654534,0.08571608,1.05671487,-1.96321410,2.87534078,2.57047860,0.42785448,92.04101723
681,1.70557702,1.83009333,-0.03413352,0.93167307,-1.90532699,2.90712693,2.58950254,0.43335352,92.06987863
682,1.10015004,1.63119734,-0.17764903,0.80638950,-1.84758054,2.93872128,2.60854400,0.43887725,92.09881884
683,0.74861855,1.19898945,-0.33838431,0.68147504,-1.78998897,2.97011804,2.62760232,0.44442565,92.12783769
684,-0.88290159,0.64159519,-0.50886292,0.55751540,-1.73254666,3.00131138,2.64667685,0.44999867,92.15693501
685,0.38703479,0.07723080,-0.68157998,0.43507270,-1.67522439,3.03229548,2.66576694,0.45559628,92.18611061
686,-0.09145895,-0.40775896,-0.84903056,0.31472604,-1.61800990,3.06306453,2.68487195,0.46121844,92.21536432
687,0.10367389,-0.79630507,-1.00370977,0.19707988,-1.56091635,3.09361272,2.70399122,0.46686511,92.24469597
688,-0.03748293,-1.08095033,-1.13808063,0.08274267,-1.50396121,3.12393422,2.72312412,0.47253626,92.27410537
689,-0.47270561,-1.24524885,-1.24454537,-0.02768939,-1.44716178,3.15402323,2.74226998,0.47823183,92.30359235
690,0.80676990,-1.24991325,-1.31594024,-0.13367297,-1.39053524,3.18387392,2.76142817,0.48395180,92.33315673
691,-1.13512441,-1.01362034,-1.34650137,-0.23478115,-1.33409851,3.21348048,2.78059803,0.48969613,92.36279834
692,0.63690477,-0.59140148,-1.33284775,-0.33089035,-1.27786843,3.24283710,2.79977891,0.49546478,92.39251699
693,1.19842683,-0.21774430,-1.27213121,-0.42207706,-1.22186185,3.27193795,2.81897018,0.50125771,92.42231251
694,0.12844321,-0.10920595,-1.16154708,-0.50843425,-1.16609562,3.30077722,2.83817117,0.50707488,92.45218473
695,-0.43062165,-0.27008243,-0.99920123,-0.59005027,-1.11058658,3.32934910,2.85738125,0.51291625,92.48213346
696,0.06880051,-0.58839027,-0.78762919,-0.66701348,-1.05535157,3.35764777,2.87659975,0.51878179,92.51215853
697,0.02330426,-0.83270002,-0.53515319,-0.73941221,-1.00040743,3.38566741,2.89582604,0.52467146,92.54225976
698,-0.65255320,-0.80315693,-0.25138842,-0.80733482,-0.94577102,3.41340221,2.91505947,0.53058522,92.57243698
699,-0.88144735,-0.43542624,0.05366249,-0.87086965,-0.89145918,3.44084635,2.93429939,0.53652302,92.60269000
700,0.43465830,0.13147055,0.36989625,-0.93010507,-0.83748874,3.46799402,2.95354514,0.54248484,92.63301865
701,0.79376814,0.68824950,0.68720953,-0.98512941,-0.78387656,3.49483939,2.97279609,0.54847064,92.66342276
702,0.18294039,1.02597092,0.99549901,-1.03603103,-0.73063948,3.52137666,2.99205157,0.55448037,92.69390214
703,-0.68945976,0.97369260,1.28467757,-1.08289827,-0.67779435,3.54760000,3.01131096,0.56051400,92.72445662
704,1.35257763,0.46612235,1.54573916,-1.12581948,-0.62535800,3.57350361,3.03057359,0.56657149,92.75508602
705,-0.71090957,-0.29933890,1.77378313,-1.16488302,-0.57334728,3.59908166,3.04983881,0.57265280,92.78579017
706,-2.06402982,-0.96797358,1.96502020,-1.20017723,-0.52177905,3.62432833,3.06910599,0.57875789,92.81656889
707,-0.34957159,-1.22380650,2.11606089,-1.23179047,-0.47067013,3.64923783,3.08837447,0.58488672,92.84742199
708,2.10751920,-1.00675510,2.22538897,-1.25981107,-0.42003738,3.67380432,3.10764360,0.59103927,92.87834931
709,0.19199979,-0.36906254,2.29334082,-1.28432740,-0.36989765,3.69802198,3.12691273,0.59721548,92.90935066
710,-2.26824011,0.44624371,2.32062194,-1.30542779,-0.32026776,3.72188502,3.14618122,0.60341532,92.94042588
711,-2.75366507,1.15951702,2.30793785,-1.32320061,-0.27116458,3.74538760,3.16544842,0.60963875,92.97157477
712,-0.48946069,1.57664862,2.25597971,-1.33771985,-0.22260494,3.76852392,3.18471368,0.61588574,93.00279718
713,3.24407084,1.54781917,2.16564214,-1.34898547,-0.17460569,3.79128815,3.20397636,0.62215624,93.03409290
714,2.52355127,0.99236122,2.03907754,-1.35690505,-0.12718368,3.81367448,3.22323579,0.62845022,93.06546178
715,0.06635253,0.09218929,1.87959906,-1.36130895,-0.08035574,3.83567710,3.24249134,0.63476763,93.09690363
716,-1.40534701,-0.88308581,1.69068351,-1.36195107,-0.03413872,3.85729018,3.26174236,0.64110845,93.12841828
717,-0.04284524,-1.65933249,1.47580285,-1.35858042,0.01145053,3.87850792,3.28098819,0.64747262,93.16000555
718,0.09958197,-2.01060547,1.23850075,-1.35101662,0.05639517,3.89932449,3.30022820,0.65386013,93.19166526
719,-0.59374585,-1.90439148,0.98228380,-1.33907725,0.10067835,3.91973409,3.31946172,0.66027091,93.22339724
720,0.11697286,-1.44997875,0.71045657,-1.32260061,0.14428324,3.93973088,3.33868812,0.66670494,93.25520130
721,0.95729928,-0.84066118,0.42611341,-1.30144041,0.18719298,3.95930907,3.35790675,0.67316219,93.28707728
722,-0.27224178,-0.24311289,0.13260672,-1.27548408,0.22939073,3.97846283,3.37711695,0.67964260,93.31902498
723,-0.96512089,0.35555656,-0.16663049,-1.24462746,0.27085965,3.99718634,3.39631808,0.68614614,93.35104425
724,-1.08282011,1.01196881,-0.46816517,-1.20876638,0.31158289,4.01547380,3.41550950,0.69267278,93.38313489
725,1.42952375,1.65313635,-0.76856429,-1.16779671,0.35154360,4.03331938,3.43469054,0.69922247,93.41529674
726,1.09908060,2.16621212,-1.06439483,-1.12161428,0.39072495,4.05071726,3.45386057,0.70579518,93.44752961
727,-0.97010598,2.50164295,-1.35230095,-1.07010757,0.42911009,4.06766164,3.47301893,0.71239087,93.47983333
728,-1.45987639,2.64338873,-1.62918853,-1.01314037,0.46668218,4.08414670,3.49216498,0.71900950,93.51220772
729,0.60587931,2.57498032,-1.89179655,-0.95059183,0.50342436,4.10016661,3.51129807,0.72565104,93.54465261
730,1.27827431,2.26942080,-2.13657437,-0.88236586,0.53931980,4.11571557,3.53041755,0.73231543,93.57716781
731,0.59301019,1.71030363,-2.35983262,-0.80839728,0.57435165,4.13078775,3.54952277,0.73900265,93.60975315
732,0.44342838,0.92697498,-2.55782304,-0.72867889,0.60850307,4.14537735,3.56861309,0.74571266,93.64240845
733,-0.94322767,-0.03609152,-2.72665305,-0.64335127,0.64175721,4.15947854,3.58768785,0.75244542,93.67513354
734,0.87786392,-1.10179424,-2.86224001,-0.55274507,0.67409723,4.17308552,3.60674641,0.75920089,93.70792824
735,1.51879911,-2.07333833,-2.96039180,-0.45730043,0.70550628,4.18619245,3.62578811,0.76597903,93.74079237
736,-1.83978383,-2.75277386,-3.01685886,-0.35751490,0.73596752,4.19879354,3.64481232,0.77277981,93.77372575
737,-1.70718227,-2.99194450,-3.02795349,-0.25389655,0.76546410,4.21088295,3.66381838,0.77960318,93.80672821
738,0.22117346,-2.78859143,-2.99319384,-0.14695346,0.79397919,4.22245488,3.68280565,0.78644911,93.83979957
739,0.91224694,-2.24756434,-2.91634932,-0.03719369,0.82149592,4.23350351,3.70177347,0.79331757,93.87293965
740,0.00730283,-1.49807178,-2.80215747,0.07487470,0.84799747,4.24402302,3.72072120,0.80020851,93.90614827
741,-0.37485556,-0.67589609,-2.65536873,0.18874364,0.87346699,4.25400760,3.73964819,0.80712189,93.93942526
742,-0.65552350,0.13552258,-2.48073356,0.30390506,0.89788763,4.26345143,3.75855379,0.81405769,93.97277042
743,0.61106716,0.85603764,-2.28300238,0.41985089,0.92124254,4.27234870,3.77743735,0.82101587,94.00618359
744,0.74027881,1.38644953,-2.06692566,0.53607307,0.94351489,4.28069359,3.79629823,0.82799639,94.03966459
745,1.10314907,1.61952724,-1.83725383,0.65206353,0.96468783,4.28848027,3.81513577,0.83499921,94.07321323
746,1.52269869,1.45758091,-1.59873725,0.76731420,0.98474451,4.29570295,3.83394933,0.84202430,94.10682934
747,0.37105402,0.88289393,-1.35609478,0.88131702,1.00366809,4.30235580,3.85273826,0.84907162,94.14051273
748,0.24379772,0.06086036,-1.11396513,0.99356392,1.02144173,4.30843300,3.87150192,0.85614114,94.17426324
749,0.34270167,-0.70936297,-0.87705974,1.10354683,1.03804858,4.31392874,3.89023964,0.86323282,94.20808067
750,-1.66941813,-1.06395248,-0.64926859,1.21075769,1.05347179,4.31883720,3.90895079,0.87034662,94.24196485
751,0.00684138,-0.84026246,-0.43206964,1.31468842,1.06769453,4.32315257,3.92763472,0.87748251,94.27591560
752,-0.27102764,-0.29002326,-0.22616007,1.41483097,1.08069994,4.32686903,3.94629077,0.88464045,94.30993274
753,0.99630484,0.18798524,-0.03218477,1.51067726,1.09247119,4.32998077,3.96491831,0.89182040,94.34401610
754,-0.16586833,0.31093758,0.14920930,1.60171923,1.10299142,4.33248196,3.98351667,0.89902233,94.37816548
755,0.18711156,0.10664833,0.31717404,1.68744881,1.11224380,4.33436680,4.00208522,0.90624621,94.41238072
756,-0.55661632,-0.14869471,0.46989311,1.76735794,1.12021148,4.33562946,4.02062331,0.91349199,94.44666164
757,-0.12246354,-0.27426229,0.60440484,1.84093854,1.12687761,4.33626413,4.03913028,0.92075964,94.48100805
758,0.98417224,-0.24204497,0.71677099,1.90768255,1.13222535,4.33626500,4.05760548,0.92804912,94.51541978
759,-0.95493567,-0.07599037,0.80232683,1.96708330,1.13623786,4.33562625,4.07604828,0.93536041,94.54989664
760,-0.56022823,0.16814139,0.85563339,2.01864048,1.13889830,4.33434206,4.09445803,0.94269345,94.58443846
761,0.85860361,0.37427817,0.87116449,2.06185940,1.14018981,4.33240661,4.11283406,0.95004822,94.61904506
762,-0.00412241,0.42866214,0.84479406,2.09625933,1.14009555,4.32981410,4.13117574,0.95742467,94.65371626
763,0.08821894,0.34736304,0.77732213,2.12142993,1.13859868,4.32655870,4.14948242,0.96482278,94.68845187
764,-0.42486526,0.24504644,0.67431554,2.13714572,1.13568235,4.32263459,4.16775344,0.97224251,94.72325173
765,0.27435415,0.16363204,0.54467952,2.14340536,1.13132973,4.31803597,4.18598817,0.97968382,94.75811565
766,0.17192126,0.07999001,0.39936616,2.14035285,1.12552396,4.31275702,4.20418594,0.98714667,94.79304346
767,-0.16922051,0.00313753,0.24900979,2.12818462,1.11824828,4.30679192,4.22234613,0.99463103,94.82803496
768,-0.30536417,-0.02409591,0.10367223,2.10711944,1.10948652,4.30013485,4.24046806,1.00213686,94.86308999
769,0.40459795,-0.03909020,-0.02647226,2.07737771,1.09922508,4.29277999,4.25855111,1.00966412,94.89820837
770,0.05082653,-0.17315638,-0.13320032,2.03916999,1.08746031,4.28472154,4.27659461,1.01721279,94.93338991
771,0.62227928,-0.51063600,-0.21095168,1.99269558,1.07420687,4.27595368,4.29459792,1.02478282,94.96863444
772,-0.05971123,-0.96522959,-0.25612859,1.93816625,1.05950103,4.26647059,4.31256040,1.03237417,95.00394177
773,-0.58414928,-1.34858901,-0.26553977,1.87581929,1.04339538,4.25626645,4.33048139,1.03998682,95.03931173
774,-0.67364637,-1.46990043,-0.23628101,1.80595770,1.02594798,4.24533544,4.34836024,1.04762072,95.07474414
775,-0.47762320,-1.23490330,-0.16859466,1.72910094,1.00721806,4.23367176,4.36619632,1.05527584,95.11023883
776,0.61726955,-0.72947581,-0.07159014,1.64608480,0.98726501,4.22126959,4.38398896,1.06295214,95.14579560
777,-0.41533681,-0.10704833,0.04305241,1.55795782,0.96614819,4.20812310,4.40173752,1.07064959,95.18141428
778,-0.54981332,0.49323668,0.16348941,1.46585890,0.94392699,4.19422649,4.41944135,1.07836814,95.21709469
779,-0.35046350,0.99511384,0.27786648,1.37093773,0.92066080,4.17957393,4.43709981,1.08610777,95.25283666
780,0.74702959,1.32636641,0.37436982,1.27430340,0.89640899,4.16415962,4.45471225,1.09386844,95.28864000
781,-0.47154711,1.44756173,0.44110210,1.17693137,0.87123093,4.14797773,4.47227801,1.10165011,95.32450454
782,-0.08039444,1.46061222,0.46569956,1.07956425,0.84518602,4.13102245,4.48979645,1.10945274,95.36043009
783,0.20510356,1.48483287,0.43779766,0.98272521,0.81833363,4.11328796,4.50726693,1.11727631,95.39641648
784,-0.30196350,1.57146970,0.35357009,0.88686570,0.79073314,4.09476846,4.52468878,1.12512076,95.43246352
785,-0.47465187,1.70123187,0.21542720,0.79242984,0.76244393,4.07545811,4.54206137,1.13298607,95.46857104
786,-0.14604736,1.76689279,0.03077382,0.69986178,0.73352539,4.05535111,4.55938405,1.14087220,95.50473886
787,1.33885281,1.60303539,-0.18941805,0.60960565,0.70403688,4.03444163,4.57665617,1.14877912,95.54096680
788,-1.45760708,1.14525423,-0.43322103,0.52210560,0.67403780,4.01272387,4.59387707,1.15670678,95.57725468
789,-1.27172504,0.51736311,-0.68863572,0.43780576,0.64358750,3.99019203,4.61104611,1.16465515,95.61360232
790,-1.11968450,-0.11517961,-0.94366269,0.35715027,0.61274459,3.96684105,4.62816265,1.17262420,95.65000954
791,-1.43964792,-0.59221968,-1.18630252,0.28058327,0.58156344,3.94267014,4.64522604,1.18061389,95.68647617
792,-1.21000248,-0.77498400,-1.40455579,0.20854889,0.55009121,3.91768571,4.66223562,1.18862418,95.72300201
793,-0.10049181,-0.61525675,-1.58719203,0.14149127,0.51836734,3.89190186,4.67919074,1.19665504,95.75958690
794,-0.03461341,-0.22361885,-1.72667396,0.07985455,0.48642099,3.86534303,4.69609077,1.20470643,95.79623066
795,0.03641284,0.18572308,-1.81887873,0.02408287,0.45427654,3.83803837,4.71293505,1.21277831,95.83293310
796,0.36433833,0.42401404,-1.86091143,-0.02538167,0.42195609,3.81001935,4.72972293,1.22087066,95.86969405
797,-0.12770473,0.41232661,-1.85045670,-0.06814071,0.38948010,3.78131909,4.74645377,1.22898342,95.90651333
798,-0.07239119,0.23196432,-1.78849403,-0.10402512,0.35686931,3.75197039,4.76312691,1.23711657,95.94339075
799,-0.08099868,0.00021100,-1.67773021,-0.13327188,0.32414497,3.72200559,4.77974172,1.24527007,95.98032614
800,-0.12411760,-0.24378714,-1.51990939,-0.15633450,0.29132857,3.69145686,4.79629753,1.25344388,96.01731933
801,0.43048599,-0.51317622,-1.31515182,-0.17371517,0.25844065,3.66035789,4.81279370,1.26163797,96.05437012
802,-0.34998352,-0.77464316,-1.06512728,-0.18592123,0.22550090,3.62874433,4.82922959,1.26985229,96.09147834
803,-0.48209586,-0.89328776,-0.77491646,-0.19346285,0.19253297,3.59665066,4.84560454,1.27808683,96.12864382
804,-1.02176152,-0.73446694,-0.45405167,-0.19685569,0.15956717,3.56411028,4.86191791,1.28634153,96.16586637
805,-0.97088523,-0.31842600,-0.11411595,-0.19662600,0.12664102,3.53115987,4.87816905,1.29461637,96.20314581
806,-0.57471462,0.23336489,0.23302193,-0.19331404,0.09380513,3.49783708,4.89435731,1.30291130,96.24048197
807,0.42238587,0.78413568,0.57549320,-0.18746747,0.06111820,3.46417888,4.91048204,1.31122629,96.27787466
808,0.69555715,1.19748138,0.90142910,-0.17962824,0.02862337,3.43023205,4.92654259,1.31956130,96.31532371
809,1.03125993,1.33887951,1.19896084,-0.17033599,-0.00364837,3.39605327,4.94253832,1.32791630,96.35282894
810,-0.15984412,1.10715593,1.45724440,-0.16011910,-0.03568129,3.36170315,4.95846858,1.33629126,96.39039016
811,0.68427112,0.54368487,1.67071346,-0.14949761,-0.06746907,3.32724342,4.97433271,1.34468613,96.42800720
812,-0.42211003,-0.14926251,1.83954162,-0.13899112,-0.09900109,3.29273105,4.99013008,1.35310087,96.46567989
813,-0.65973954,-0.75141861,1.96508129,-0.12912304,-0.13025212,3.25821221,5.00586003,1.36153546,96.50340803
814,-0.35576180,-1.09738708,2.04870031,-0.12041532,-0.16119332,3.22372958,5.02152191,1.36998986,96.54119145
815,0.17888449,-1.18588900,2.09217341,-0.11337675,-0.19179553,3.18932467,5.03711508,1.37846403,96.57902997
816,0.51688724,-1.14445029,2.09860523,-0.10846097,-0.22203103,3.15503844,5.05263888,1.38695793,96.61692342
817,0.80638710,-1.06727290,2.07065709,-0.10596311,-0.25187439,3.12091136,5.06809268,1.39547153,96.65487161
818,0.25353926,-0.91480115,2.00875601,-0.10597057,-0.28130683,3.08698431,5.08347581,1.40400479,96.69287437
819,-1.40035512,-0.56279729,1.91294844,-0.10845266,-0.31032124,3.05330309,5.09878764,1.41255767,96.73093151
820,-0.86205810,0.05370378,1.78485359,-0.11333368,-0.33892686,3.01992292,5.11402751,1.42113015,96.76904285
821,0.47095803,0.80262243,1.62650039,-0.12051960,-0.36715703,2.98691003,5.12919478,1.42972217,96.80720822
822,0.83668862,1.50326506,1.43991781,-0.12991441,-0.39503367,2.95431731,5.14428880,1.43833372,96.84542744
823,-0.35374062,2.00135137,1.22713477,-0.14142401,-0.42256146,2.92218232,5.15930891,1.44696474,96.88370033
824,0.18621796,2.26700302,0.99063883,-0.15496059,-0.44971876,2.89052257,5.17425448,1.45561521,96.92202670
825,-0.22162694,2.34092130,0.73560697,-0.17043832,-0.47648587,2.85935949,5.18912485,1.46428509,96.96040639
826,-0.65585494,2.16056891,0.47120127,-0.18777540,-0.50284507,2.82872054,5.20391937,1.47297434,96.99883921
827,1.15213128,1.64491085,0.20786332,-0.20689233,-0.52877331,2.79863013,5.21863740,1.48168293,97.03732498
828,1.23524373,0.83077273,-0.04385915,-0.22771379,-0.55423928,2.76910859,5.23327829,1.49041082,97.07586352
829,1.19942554,-0.11643111,-0.27341845,-0.25016566,-0.57920976,2.74017557,5.24784138,1.49915796,97.11445465
830,-0.01768166,-1.00506277,-0.47026686,-0.27418163,-0.60364463,2.71185158,5.26232604,1.50792434,97.15309819
831,-1.43453657,-1.64348429,-0.62385667,-0.29970660,-0.62749036,2.68415497,5.27673161,1.51670991,97.19179398
832,-2.10202921,-1.84300188,-0.72372673,-0.32668961,-0.65067813,2.65709850,5.29105745,1.52551463,97.23054181
833,0.60262950,-1.49633753,-0.76281702,-0.35504109,-0.67313674,2.63068807,5.30530290,1.53433847,97.26934153
834,-0.19235566,-0.80576433,-0.74656846,-0.38457299,-0.69480284,2.60492101,5.31946732,1.54318140,97.30819294
835,-0.48444907,-0.11928276,-0.68429017,-0.41492736,-0.71561952,2.57979274,5.33355006,1.55204337,97.34709586
836,0.51565955,0.34855571,-0.58563295,-0.44556624,-0.73553417,2.55529867,5.34755047,1.56092435,97.38605013
837,1.38096480,0.48804276,-0.46046824,-0.47587800,-0.75449796,2.53143422,5.36146790,1.56982430,97.42505556
838,-0.69473760,0.27816020,-0.32032833,-0.50524474,-0.77246372,2.50819480,5.37530171,1.57874319,97.46411196
839,-0.70572566,-0.01732085,-0.18130931,-0.53304788,-0.78938604,2.48557584,5.38905125,1.58768098,97.50321917
840,-1.05484054,-0.10357738,-0.05979873,-0.55866304,-0.80522538,2.46357274,5.40271586,1.59663764,97.54237700
841,0.38962948,0.04122087,0.03521906,-0.58145823,-0.81995021,2.44218093,5.41629491,1.60561313,97.58158527
842,0.57879021,0.25753390,0.10182234,-0.60079285,-0.83354012,2.42139582,5.42978773,1.61460741,97.62084380
843,0.61739812,0.43223020,0.14013554,-0.61601906,-0.84598843,2.40121282,5.44319369,1.62362044,97.66015242
844,-0.71043346,0.58874177,0.15071288,-0.62650101,-0.85729827,2.38162736,5.45651214,1.63265220,97.69951095
845,-0.13334722,0.75927616,0.13492080,-0.63163139,-0.86747939,2.36263485,5.46974242,1.64170264,97.73891920
846,0.40041577,0.89213740,0.09530687,-0.63085825,-0.87654283,2.34423070,5.48288389,1.65077173,97.77837699
847,0.02912671,0.90932079,0.03638965,-0.62368228,-0.88449967,2.32641033,5.49593590,1.65985943,97.81788416
848,0.19587219,0.74511074,-0.03472768,-0.60964934,-0.89136096,2.30916917,5.50889780,1.66896571,97.85744051
849,0.27085408,0.38831066,-0.10881978,-0.58835471,-0.89713776,2.29250261,5.52176895,1.67809053,97.89704587
850,-0.00335223,-0.11690236,-0.17677368,-0.55948583,-0.90184112,2.27640609,5.53454869,1.68723385,97.93670006
851,-0.60246833,-0.69988240,-0.22966942,-0.52289138,-0.90548211,2.26087501,5.54723638,1.69639563,97.97640290
852,0.36117982,-1.26992314,-0.25843963,-0.47861870,-0.90807177,2.24590480,5.55983137,1.70557585,98.01615421
853,1.19514839,-1.66484949,-0.25392504,-0.42680693,-0.90962118,2.23149086,5.57233300,1.71477446,98.05595382
854,-1.65367612,-1.69623659,-0.20960401,-0.36761358,-0.91014138,2.21762862,5.58474064,1.72399143,98.09580154
855,-0.57476641,-1.29762448,-0.12969954,-0.30119758,-0.90964344,2.20431349,5.59705364,1.73322672,98.13569719
856,-0.53184494,-0.61875674,-0.02158003,-0.22771783,-0.90813840,2.19154089,5.60927134,1.74248030,98.17564060
857,-0.04990709,0.14160682,0.10726376,-0.14733327,-0.90563734,2.17930624,5.62139310,1.75175213,98.21563158
858,0.07657774,0.78470639,0.24934107,-0.06020280,-0.90215131,2.16760494,5.63341826,1.76104217,98.25566996
859,1.15369899,1.11178215,0.39716114,0.03351464,-0.89769136,2.15643243,5.64534619,1.77035039,98.29575555
860,-0.81485780,0.97225753,0.54320516,0.13366014,-0.89226855,2.14578410,5.65717623,1.77967675,98.33588819
861,0.54352992,0.45646294,0.67916636,0.24007478,-0.88589395,2.13565539,5.66890773,1.78902122,98.37606768
862,0.57161569,-0.13474095,0.79396940,0.35259964,-0.87857860,2.12604170,5.68054005,1.79838375,98.41629385
863,-0.31980299,-0.58251280,0.87590238,0.47107579,-0.87033358,2.11693845,5.69207254,1.80776432,98.45656652
864,-1.65119721,-0.73751340,0.91520519,0.59534432,-0.86116992,2.10834106,5.70350454,1.81716289,98.49688551
